Participant ID,Condition,Direction,Layout,Calibrated Distance (m),Calibrated Time (s),Average Speed (m/s),X Rotation Sum (degs),Y Rotation Sum (degs),Z Rotation Sum (degs),Total Rotation (degs),Rotation Speed X (deg/s),Rotation Speed Y (deg/s),Rotation Speed Z (deg/s),Percent Stopped,Percent Slowed,Speed Variance,Speed Variance Corrected
OA15,Combined,Forward,1,15.2039761217169,16.25989117,0.935060140486593,472.486627,217.29729,161.575786584001,851.359703584001,29.0584126338897,13.3640064209606,9.93707675498549,1.58102766798419,2.76679841897233,0.0994009398254507,0.106304327948065
OA15,Combined,Backward,1,15.2908041837805,15.380001641,0.994200426027149,443.858572,231.7227,177.613280600001,853.1945526,28.8594619402876,15.0664938410847,11.5483265051493,1.2,2.8,0.133080225934181,0.133856536821225
OA16,No Cues,Forward,4,16.1655429156914,23.419997642,0.690245283658831,683.357024,729.93108,712.389937240001,2125.67804124,29.1783557985723,31.1670005760797,30.4180191701832,0.72992700729927,7.2992700729927,0.152862647268533,0.221461342637856
OA16,No Cues,Backward,4,15.9237741908559,22.7999845,0.698411623519126,619.429478,481.1918,489.527590900001,1590.1488689,27.1679780308623,21.1049178564135,21.4705229689959,0.30441400304414,4.26179604261796,0.133892866659474,0.191710535951307
OA16,Collocated,Forward,8,15.8031795754037,22.720028203,0.695561617890819,586.313404,533.8191,463.184834474001,1583.317338474,25.8060156775062,23.4955298131854,20.386631140398,1.08108108108108,7.38738738738739,0.119580972818541,0.17192002799285
OA16,Collocated,Backward,8,15.8495457458737,21.580079961,0.734452595843822,622.585745,483.4647,525.2604885,1631.3109335,28.850020302295,22.4032858485107,24.3400621985304,0.400801603206413,3.0060120240481,0.0962668433846144,0.131072915977664
OA16,HUD,Forward,5,16.1690702853028,27.04003566,0.597967787047762,739.035148,613.83491,573.52432084,1926.39437884,27.3311454649169,22.7009652545702,21.2101909942526,0.394477317554241,10.0591715976331,0.0654729758141803,0.1094924797495
OA16,HUD,Backward,5,15.8825912987037,24.660034766,0.644061999482733,707.327317,469.0034,540.70368144,1717.03439844,28.6831435442754,19.0187647523773,21.926314645164,0.700934579439252,6.07476635514019,0.0632442234158441,0.0981958623030665
OA16,Combined,Forward,7,16.6010127314745,30.880006875,0.537597442859199,993.166478,880.52144,687.456598600001,2561.1445166,32.1621197177923,28.51428898848,22.2621905941529,0.927643784786642,16.3265306122449,0.0615202438218065,0.114435521669546
OA16,Combined,Backward,7,16.1278046353383,27.959965781,0.576817752985157,808.748412,630.5787,642.836651340001,2082.16376334,28.9252289625325,22.5529138676023,22.9913246809778,0.851063829787234,8.93617021276596,0.0615785110660664,0.106755575304998
OA17,No Cues,Forward,2,16.4202952366809,27.300050625,0.601474900623225,737.1809292,485.81865,482.3692817,1705.3688609,27.0029143654747,17.7955219451173,17.6691716922411,6.42458100558659,14.804469273743,0.181129165294406,0.301141685391572
OA17,No Cues,Backward,2,15.7585864696726,21.979976797,0.716951915610003,647.3614038,369.2807,331.2434654,1347.8855692,29.4523242576106,16.8007775172175,15.0702372645457,5.31107738998483,13.0500758725341,0.239373113885761,0.333876106157127
OA17,Collocated,Forward,7,15.8704952630947,24.52002021,0.647246418525473,658.733122332001,442.71814,319.03770744,1420.488969772,26.8651133518785,18.0553741884538,13.0113150277864,5.82329317269076,9.63855421686747,0.0976196274308111,0.150822970412418
OA17,Collocated,Backward,7,15.6652366704655,23.08001999,0.678735836331722,606.046570678801,457.2937,278.0467516,1341.3870222788,26.2584941842072,19.8134013834535,12.0470758569737,3.83795309168443,6.82302771855011,0.108005597263314,0.159127589088324
OA17,HUD,Forward,1,16.8462220897761,39.40002434,0.427568824435303,1344.19737796,671.13273,530.66105322,2545.99116118,34.1166636436652,17.0338151115975,13.4685463298371,17.7364864864865,32.4324324324324,0.092045611011723,0.215276712780192
OA17,HUD,Backward,1,15.6298117587143,27.920040586,0.559806197651143,882.1593604,508.6853,413.7774902,1804.6221506,31.5959197008597,18.2193610511824,14.8200891372444,1.13895216400911,12.9840546697039,0.0589595066646526,0.105321282458174
OA17,Combined,Forward,4,16.6520286349792,30.35998879,0.548485994186667,798.25991286,1003.43212,346.91962736,2148.61166022,26.2931557182568,33.0511360508312,11.4268694155206,6.50887573964497,20.3155818540434,0.116675139315554,0.212722185346899
OA17,Combined,Backward,4,15.9249731957091,29.640010996,0.537279598103327,660.809372400001,814.8092,305.29453002,1780.91310242,22.294504967936,27.4901787354249,10.3000815371223,9.95850622406639,23.0290456431535,0.0993349025646649,0.184884933124822
OA18,No Cues,Forward,6,15.4194432263204,18.719989277,0.823688678351179,525.7186638,348.38677362,200.8209316084,1074.9263690284,28.0832780415059,18.6104152339467,10.7276200128563,0.313479623824451,3.91849529780564,0.231477503232113,0.281025476391728
OA18,No Cues,Backward,6,15.5150524531745,18.94000444,0.819168364100683,511.110879,333.9334,176.467903660001,1021.51218266,26.9857845397633,17.6311151910163,9.31720497843772,0,5.21609538002981,0.22190164873671,0.270886497161451
OA18,Collocated,Forward,5,15.3981371055569,18.599971309,0.827858110625483,569.9561172,332.793474,177.916826396001,1080.666417596,30.6428492674187,17.8921498571866,9.56543552891997,0.193423597678917,3.28820116054159,0.189322423178066,0.228689458674295
OA18,Collocated,Backward,5,15.2990520620645,18.03997953,0.84806371518452,498.486262,272.8044,179.435813680001,950.726475680001,27.6323075184775,15.1222122811356,9.94656415111804,0,2.25409836065574,0.173843870137812,0.204989161810782
OA18,HUD,Forward,2,15.2728980825251,18.73999055,0.814989636295475,506.639078,329.854586600001,184.438835707999,1020.932500308,27.0351832167813,17.6016410317774,9.8419919271517,0,2.27272727272727,0.148792455133669,0.182569751205676
OA18,HUD,Backward,2,15.3096763033391,18.5000043,0.82754987810133,521.636872,316.2171,198.095285960001,1035.94925796,28.1965811218757,17.0928122432923,10.7078508062834,0,4.29292929292929,0.109935141268654,0.132844127197361
OA18,Combined,Forward,8,15.1828212236467,19.039920664,0.797420403770581,467.2289362,347.3518782,178.706353440001,993.287167840001,24.5394371355454,18.2433469303662,9.38587699989172,2.18978102189781,5.10948905109489,0.137652113185837,0.172621759532302
OA18,Combined,Backward,8,15.3761776673019,18.35998223,0.837483254323491,495.314645,291.2427,178.1180186,964.6753636,26.9779479519681,15.8629075100145,9.7014265247467,0,0.269541778975741,0.0743466966395879,0.0887739501127629
OA19,No Cues,Forward,6,15.4887868969181,21.340030996,0.725809015920425,755.4082926,317.3486,323.712857800001,1396.4697504,35.3986502054095,14.8710468161684,15.1692777700594,0.489396411092985,4.56769983686786,0.144147739126701,0.198602850012688
OA19,No Cues,Backward,6,15.538314017461,19.880002344,0.781605240713196,612.8917772,296.5379,265.534612,1174.9642892,30.8295626225103,14.9163916014073,13.3568702561115,0.35650623885918,2.31729055258467,0.156445950115846,0.200159801862501
OA19,Collocated,Forward,3,15.1484080611314,20.660029219,0.733222973721653,639.110056,322.80826,292.85039728,1254.76871328,30.9346153011363,15.6247726747225,14.1747329674965,0.198412698412698,3.57142857142857,0.110858406324278,0.151193307216751
OA19,Collocated,Backward,3,15.5619290692405,19.719968516,0.789145736039801,566.474951200001,330.048,290.2229388,1186.74589,28.7259561667345,16.7367407170154,14.7172110627116,1.14942528735632,3.63984674329502,0.156501012969505,0.198316997510346
OA19,HUD,Forward,8,16.4699974625508,40.039912031,0.411339501690195,970.08552518,525.00416,447.014125918,1942.103811098,24.2279634487941,13.1120208154685,11.1642134870803,14.5877378435518,36.892177589852,0.0933954359026125,0.227051949834262
OA19,HUD,Backward,8,15.6177813482822,25.47997883,0.612943262334813,623.18831656,383.1825,354.843289800001,1361.21410636,24.4579605312019,15.0385721493945,13.9263573242145,2.70758122743682,8.30324909747292,0.0745632998139795,0.121647963842451
OA19,Combined,Forward,2,15.7694126514282,29.70000947,0.530956485631996,785.22238226,356.57949,339.793558240001,1481.5954305,26.4384556191187,12.006039606155,11.4408568988244,0.853242320819113,10.4095563139932,0.0583892117666593,0.109969862590828
OA19,Combined,Backward,2,15.5923116185286,26.17999607,0.595581129074195,630.884185,364.2526,370.495629600001,1365.6324146,24.0979480406775,13.9133939908189,14.1518596339499,0.959232613908873,7.9136690647482,0.0622763218462706,0.104563960821049
OA20,No Cues,Forward,4,16.5213961229171,36.20000988,0.456392033529388,557.30287,633.76413,441.244772700001,1632.3117727,15.39510270432,17.5072916306066,12.1890787920415,4.62882096069869,28.7336244541485,0.105267462936264,0.230651403185559
OA20,No Cues,Backward,4,16.7991822072569,38.460021973,0.436795959686409,658.733154,692.395,438.998692600001,1790.1268466,17.1277373284511,18.002979834127,11.4144160632095,5.48387096774194,37.4193548387097,0.118002189994512,0.27015403274158
OA20,Collocated,Forward,8,16.4803029434913,30.640016523,0.537868604970245,863.4510064,544.7102,398.346348566001,1806.507554966,28.1805006779891,17.7777384549095,13.0008529292725,0.797872340425532,15.4255319148936,0.0768379680048361,0.142856391495627
OA20,Collocated,Backward,8,16.1931389432236,27.040039219,0.598857820141227,685.2282584,484.1046,336.842155662001,1506.175014062,25.341244990448,17.9032506602223,12.4571622449909,1.47492625368732,10.1769911504425,0.0871131622683973,0.145465516752964
OA20,HUD,Forward,7,16.8800244908023,42.0400398,0.401522562088589,709.1364692,621.39325,449.424870310002,1779.95458951,16.8681207861273,14.7809862444517,10.6904006858243,4.40180586907449,35.3273137697517,0.0579106272285329,0.144227579459796
OA20,HUD,Backward,7,16.5269760599307,33.059938867,0.499909456167438,736.69468552,541.7295,403.43666882,1681.86085434,22.2836070110026,16.386282569347,12.2031885915768,3.53846153846154,26,0.0923283623994837,0.184690169910608
OA20,Combined,Forward,6,16.3767823193381,33.69999143,0.485958055905003,870.042717638,678.71209,513.510558320001,2062.265365958,25.8172978899775,20.1398297506926,15.237705902289,1.94610778443114,20.2095808383234,0.067678583434625,0.139268364033161
OA20,Combined,Backward,6,16.4246753837906,28.6399997,0.573487274994299,615.8088172,493.9656,405.931536780003,1515.70595398,21.5017047364005,17.247402415301,14.1735873265391,1.1070110701107,16.2361623616236,0.0858614320824856,0.14971811202496
